student_id,question_id,selected_option,correct_option,is_correct,mistake_type,correctness_reason,confidence_signal,key_concept
411503,Q40,C,B,False,Conceptual,"The student selected smooth and involuntary instead of striated and involuntary, showing confusion about the characteristics of cardiac muscles.",Low,nan
411503,Q41,D,D,True,None,The student correctly identified the tissue as parenchyma.,High,nan
411503,Q42,B,B,True,None,The student correctly identified the tissue as collenchyma.,High,nan
411503,Q43,C,C,True,None,The student correctly identified the tissue as sclerenchyma.,High,nan
411503,Q44,D,D,True,None,The student correctly identified structural rigidity as not a function of adipose tissue.,High,nan
411503,Q45,B,B,True,None,The student correctly identified that Haversian canals are found in bone.,High,nan
748000,Q1,A,A,True,None,The student correctly identified the missing number in the series.,High,nan
748000,Q2,A,A,True,None,The student correctly counted the occurrences of '4' preceded by '7' but not followed by '3'.,High,nan
748000,Q3,D,D,True,None,The student correctly identified the next number in the sequence.,High,nan
748000,Q4,C,C,True,None,The student correctly determined the number of female members in the family.,High,nan
748000,Q5,A,A,True,None,The student correctly identified the next number in the given number sequence.,High,nan
748000,Q6,B,B,True,None,The student correctly found the value based on the given conditions.,High,nan
748000,Q7,B,B,True,None,The student correctly expressed the given number in p/q form.,High,nan
748000,Q8,D,D,True,None,The student correctly found the value of the given expression.,High,nan
748000,Q9,C,C,True,None,The student correctly identified the missing value.,High,nan
748000,Q10,A,A,True,None,The student correctly calculated the value of the given expression.,High,nan
748000,Q11,C,B,False,Conceptual,The student incorrectly identified the larger fraction; they likely did not account for how a larger denominator results in a smaller fraction when the numerator is constant.,Low,nan
748000,Q12,A,B,False,Conceptual,The student incorrectly determined which sequence represents a rational number.,Low,nan
748000,Q13,A,A,True,None,The student correctly identified the integer value of t that satisfies the equation.,High,nan
748000,Q14,B,B,True,None,The student correctly simplified the expression.,High,nan
748000,Q15,D,D,True,None,The student correctly identified the greatest value among the negative numbers.,High,nan
748000,Q16,A,A,True,None,The student correctly ordered the prefixes in ascending order.,High,nan
748000,Q17,D,D,True,None,The student correctly identified the unit that is NOT a fundamental SI base unit.,High,nan
748000,Q18,B,B,True,None,"The student correctly determined how the unit of power changes when the units of mass, length, and time are altered.",High,nan
748000,Q19,A,A,True,None,The student correctly calculated the volume of each piece of the new material.,High,nan
748000,Q20,C,C,True,None,The student correctly found the height of the tower.,High,nan
748000,Q21,B,B,True,None,The student correctly calculated the momentum transferred to the floor.,High,nan
748000,Q22,B,B,True,None,The student correctly identified the object moving with maximum speed based on the time-distance graph.,High,nan
748000,Q23,B,B,True,None,The student correctly calculated the average speed of the car using the velocity-time graph.,High,nan
748000,Q24,A,D,False,Conceptual,"The student incorrectly determined the mean velocity, potentially by not correctly applying the formula for average velocity over time intervals.",Low,nan
748000,Q25,B,C,False,Conceptual,"The student incorrectly determined the ratio of distances traveled, which suggests an incomplete understanding of motion with constant acceleration.",Low,nan
748000,Q26,C,C,True,None,The student correctly determined the compound formed.,High,nan
748000,Q27,C,A,False,Conceptual,The student incorrectly identified isotopes.,Low,nan
748000,Q28,C,A,False,Conceptual,The student incorrectly identified the strongest reducing agent; they may not know that potassium is the strongest.,Low,nan
748000,Q29,B,D,False,Conceptual,"The student incorrectly stated that oxidation number and valency have fixed values, failing to recognize the variability of oxidation numbers.",Low,nan
748000,Q30,A,A,True,None,The student correctly determined the relative atomic mass.,High,nan
748000,Q31,B,B,True,None,The student correctly identified the electronic configuration of the ion.,High,nan
748000,Q32,D,D,True,None,The student correctly identified all options with the given electronic configuration.,High,nan
748000,Q33,B,B,True,None,The student correctly determined the number of electrons in the outermost orbit.,High,nan
748000,Q34,A,A,True,None,The student correctly identified the number of protons and neutrons.,High,nan
748000,Q35,D,D,True,None,The student correctly calculated the mass number.,High,nan
748000,Q36,B,D,False,Conceptual,"The student incorrectly associated plasmolysis with endosmosis instead of exosmosis, indicating a misunderstanding of water movement in cells.",Low,nan
748000,Q37,B,C,False,Conceptual,The student incorrectly linked cell secretion to the ER rather than the Golgi apparatus.,Low,nan
748000,Q38,D,D,True,None,The student correctly matched Column I and II.,High,nan
748000,Q39,B,B,True,None,The student correctly identified the epithelium.,High,nan
748000,Q40,D,B,False,Conceptual,"The student selected an incorrect characteristic of cardiac muscles, indicating they may not be familiar with the properties of this muscle type.",Low,nan
748000,Q41,C,D,False,Conceptual,The student incorrectly identified the tissue.,Low,nan
748000,Q42,B,B,True,None,The student correctly identified the tissue responsible for bending.,High,nan
748000,Q43,C,C,True,None,The student correctly identified sclerids and fibres.,High,nan
748000,Q44,D,D,True,None,The student correctly identified the non-function of adipose tissue.,High,nan
748000,Q45,B,B,True,None,The student correctly identified the location of Haversian canals.,High,nan
